period_end,ghi
2021-06-04 11:30:00-07:00,181.07999999999998
2021-06-04 11:45:00-07:00,108.91333333333334
2021-06-04 12:00:00-07:00,77.53333333333333
2021-06-04 12:15:00-07:00,62.71333333333334
2021-06-04 12:30:00-07:00,169.70666666666665
2021-06-04 12:45:00-07:00,557.52
2021-06-04 13:00:00-07:00,642.0866666666666
2021-06-04 13:15:00-07:00,1209.4933333333333
2021-06-04 13:30:00-07:00,1421.5733333333333
2021-06-04 13:45:00-07:00,1706.4933333333333
2021-06-04 14:00:00-07:00,1690.8266666666668
2021-06-04 14:15:00-07:00,1606.5733333333333
2021-06-04 14:30:00-07:00,1524.2533333333333
2021-06-04 14:45:00-07:00,1586.9066666666665
2021-06-04 15:00:00-07:00,1481.7733333333333
2021-06-04 15:15:00-07:00,563.86
2021-06-04 15:30:00-07:00,520.32
2021-06-04 15:45:00-07:00,496.37333333333333
2021-06-04 16:00:00-07:00,350.65333333333336
2021-06-04 16:15:00-07:00,460.88
2021-06-04 16:30:00-07:00,428.7933333333333
2021-06-04 16:45:00-07:00,326.35333333333335
2021-06-04 17:00:00-07:00,501.24
2021-06-04 17:15:00-07:00,369.8333333333333
2021-06-04 17:30:00-07:00,372.52000000000004
2021-06-04 17:45:00-07:00,298.15333333333336
2021-06-04 22:15:00-07:00,0.0
2021-06-04 22:30:00-07:00,0.0
2021-06-04 22:45:00-07:00,0.0
2021-06-04 23:00:00-07:00,0.0
2021-06-04 23:15:00-07:00,0.0
2021-06-04 23:30:00-07:00,0.0
2021-06-04 23:45:00-07:00,0.0
2021-06-05 00:00:00-07:00,0.0
